,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
143644,_JA3TLF5JJ95mthVwEdFuw,"""Steak 'n Shake""",,"""1926 Sardis Rd N""",Charlotte,NC,28270,35.140937,-80.7329818,2.0,55,1,Restaurants;American (Traditional);Diners;Breakfast & Brunch;Fast Food;Burgers;American (New)
143761,0mb-rhWhjrlyiNFGrH_FbQ,"""Afton Tavern""",,"""355 John Galt Way""",Concord,NC,28027,35.4151805,-80.6703329,3.5,87,1,Restaurants;American (Traditional)
143762,WtfWcOtKHVX_kZu5EBg7Uw,"""Charlie Graingers""",,"""450 A Pitt School Rd NW""",Concord,NC,28027,35.385188,-80.6891052,4.5,44,1,Hot Dogs;Barbeque;Restaurants
143861,Err-UlwpMFaCIQ4mAVxmzQ,"""Foxcroft Wine Co - Dilworth""",Dilworth,"""1235 I East Blvd""",Charlotte,NC,28203,35.2031402,-80.8450182,4.0,63,1,Beer Bar;American (New);Desserts;Nightlife;Bars;Food;Restaurants;Beer;Wine & Spirits;Wine Bars;Tapas/Small Plates
143889,EpHt7fp2KiXfScYlUHF8SQ,"""Hinsons Drive-In""",,"""12420 E Independence Blvd""",Matthews,NC,28105,35.10503,-80.683789,4.5,23,1,Burgers;Restaurants
143926,QlIW78umKyE5d0BLpPh1-w,"""Mr. K's Soft Ice Cream & Drive In""",South End,"""2107 South Blvd""",Charlotte,NC,28203,35.2078642,-80.8598936,4.0,132,1,Restaurants;Ice Cream & Frozen Yogurt;Burgers;Food
143929,sDhOeNki2qY5l4WFuZs_Zw,"""Harvey's Bar and Grill""",,"""13812 Cinnabar Pl""",Huntersville,NC,28078,35.4133017,-80.8338346,4.0,65,1,Restaurants;Bars;Pizza;Sports Bars;Nightlife;Pubs;Beer;Wine & Spirits;Food;American (Traditional)
143983,V6VBg1sexfS2cX7yyPZmFQ,"""LunaHombre""",,"""31 N Main St""",Belmont,NC,28012,35.2433859394,-81.0379342759,4.5,32,1,Food;Restaurants;Beer;Wine & Spirits;Tapas/Small Plates
144013,MLGug8sDqdwtZOdhpNYiEg,"""The Hub Bar And Grill""",,"""2707 Little Rock Rd""",Charlotte,NC,28214,35.240151159,-80.937180013,3.5,11,1,Bars;American (New);Sports Bars;Restaurants;Nightlife
144221,yVPiqeEWOzJuskp5G-twRw,"""Manchu Wok""",,"""5501 Josh Birmingham Pkwy""",Charlotte,NC,28208,35.2214228,-80.9437985,1.0,13,1,Fast Food;Chinese;Restaurants
144264,w3PwDEbI0EDx4YI_BkFhIA,"""Portofino's""",South Park,"""5126 Park Rd, Ste 1c""",Charlotte,NC,28209,35.1604695,-80.8500527,4.0,178,1,Italian;Restaurants;Pizza
144297,fwqwoHhI3wnXUpfJ0P2NZQ,"""Subway""",,"""701 Hawley Ave""",Belmont,NC,28012,35.2554087,-81.0353011,4.0,3,1,Restaurants;Sandwiches;Fast Food
144298,GhtU72F7z39RFOfpeoqVRQ,"""El Fogón Dominican Restaurant""",,"""209 S Chestnut St""",Gastonia,NC,28054,35.2613685105,-81.1703234911,2.5,10,1,Specialty Food;Food;Nightlife;Restaurants;Ethnic Food;Dominican;Cocktail Bars;Caribbean;Bars
144350,3JekfARgFuMeLTMcOpgqyQ,"""Tony's Ice Cream Company""",,"""604 E Franklin Blvd""",Gastonia,NC,28054,35.2625498,-81.1732224,4.5,121,1,Food;Sandwiches;Restaurants;Ice Cream & Frozen Yogurt;Desserts
144366,WSweXpahyMa3toResuQ6-w,"""Wendy's""",University City,"""10235 University City Blvd""",Charlotte,NC,28213,35.311832,-80.713039,1.5,16,1,Restaurants;Burgers;Fast Food
144375,lTtScxKWmgskJifsLe3v-w,"""Tropical Goodies""",Biddleville,"""3726 N Tryon St""",Charlotte,NC,28206,35.2626662,-80.8544325,4.0,10,1,Caribbean;Restaurants
144405,auMF_BbvTus2k_o_iz2Jzw,"""OneWay Smokehouse & Grill""",Biddleville,"""2316 Lasalle St""",Charlotte,NC,28216,35.2630832,-80.8555996,4.0,10,1,Restaurants;Food;Smokehouse;Barbeque;Chicken Wings;Southern
144620,RAh9WCQAuocM7hYM5_6tnw,"""The Cowfish Sushi Burger Bar""",South Park,"""4310 Sharon Rd, Ste X05""",Charlotte,NC,28211,35.1527248376,-80.827953314,4.0,1345,1,Restaurants;Asian Fusion;Burgers;Sushi Bars
144908,NRAmrbIGgXgH5uYv8GGJ5A,"""Mayworth Public House""",,"""115 Center St""",Cramerton,NC,28032,35.23581,-81.072487,4.5,72,1,Restaurants;American (Traditional)
144915,LP4zPEwL3lxYfJ2sePRMog,"""Jimmy John's""",Highland Creek,"""3014 Driwood Ct""",Charlotte,NC,28269,35.3409328,-80.7697622,4.0,16,1,Sandwiches;Restaurants;Delis
144921,sphMzEIqY1I2Dzv3zLZY2g,"""Global Restaurant""",,"""314 Main St""",Pineville,NC,28134,35.0858607085,-80.8904967384,4.0,118,1,Nightlife;French;Mediterranean;Steakhouses;American (New);Bars;Lounges;Restaurants
144965,hm6fS5nPRgubf3rN29pFuQ,"""Wendy's""",,"""1512 Concord Pkwy N""",Concord,NC,28025,35.4403426,-80.6068409,2.5,7,1,Burgers;Restaurants;Fast Food
145040,lvoTojJLdtNHxrwVVkUe6w,"""Arby's""",,"""9456 Monroe Rd""",Charlotte,NC,28270,35.1427694,-80.741261,3.5,17,1,Sandwiches;Restaurants;Fast Food
145082,Mbat8t9X0zPrpxd1mEGRcw,"""Nakato Japanese Steakhouse""",University City,"""8601 University Executive Park Dr""",Charlotte,NC,28262,35.3058657,-80.7541811,3.5,130,1,Restaurants;Sushi Bars;Japanese
145129,XKEmksue_KTU6-L9VSwVvQ,"""Bojangles' Famous Chicken 'n Biscuits""",Derita,"""4131 Statesville Rd""",Charlotte,NC,28269,35.2755067,-80.8360723,1.0,5,1,Fast Food;Restaurants
145150,h7Lc-poURE-WgcUM4DffwA,"""McDonald's""",,"""2745 Freedom Dr""",Charlotte,NC,28208,35.238401,-80.884618,1.5,9,1,Fast Food;Restaurants;Burgers
145158,ui8KERxCwlx8B5vWvpXxqg,"""Hawthorne's NY Pizza & Bar""",,"""4100 Carmel Rd, Ste A""",Charlotte,NC,28226,35.1170566638,-80.8253911188,3.5,57,1,Restaurants;Sports Bars;Pizza;Italian;Bars;Nightlife
145198,uTBm1BXwhdUcLJy2-IIQTA,"""Angela's""",Eastland,"""9705 Mintworth Ave""",Charlotte,NC,28227,35.1719848281,-80.7084629552,3.5,60,1,Restaurants;Pizza;Italian
145231,iHeP8OmTwcqYeyMuEpIaxw,"""Banh Mi and Tea Company""",Steele Creek,"""2130 Ayrsley Town Blvd, Ste C""",Charlotte,NC,28273,35.1388657,-80.9345287,4.5,25,1,Restaurants;Bubble Tea;Food;Sandwiches;Vietnamese;Taiwanese
145286,WCkh_ZcsWKU1wx4bqyU9KA,"""Taipei South""",,"""10106 Johnston Rd, Ste A""",Charlotte,NC,28210,35.0929438,-80.859207,4.0,87,1,Taiwanese;Chinese;Restaurants
145469,wmcjLr4aiROtg9EvDrVrlg,"""Yoshi's Grill""",,"""9826 Gilead Rd, Ste 101""",Huntersville,NC,28078,35.4060418164,-80.8646890311,3.5,81,1,Japanese;Restaurants;Asian Fusion;Sushi Bars
145474,HyW8DBMowtmI6ZK4cr2ICA,"""Mestizo""",,"""121 N Main St""",Davidson,NC,28036,35.499705,-80.848552,3.0,77,1,Mexican;Restaurants;Vegetarian
145482,g-ftCJsLjDZgYzrjUf7gng,"""Hunan Express Chinese Restaurant""",Cotswold,"""901 N Wendover Rd, Ste C""",Charlotte,NC,28211,35.191136,-80.797266,3.5,14,1,Chinese;Restaurants
145576,KbBotvN0ttZ_sbbl3x_TKg,"""Groovy Beast""",,"""109 E Hudson Blvd""",Gastonia,NC,28054,35.2329798944,-81.1935799196,4.5,5,1,American (Traditional);Restaurants;Diners;Breakfast & Brunch
145647,g6QPEH9DcbxrQjZAckNMkA,"""Hickory Tavern""",,"""6400 Weddington-Monroe Rd""",Wesley Chapel,NC,28104,35.001381,-80.693298,2.5,61,1,Restaurants;Bars;Nightlife;American (Traditional);Chicken Wings;Sports Bars
145657,uNdSh3tpvbkxWj-xLoEzvQ,"""Bar Cocoa""",First Ward,"""201 E Trade St""",Charlotte,NC,28202,35.2262411,-80.8419351,4.0,72,1,Food;Desserts;Chocolatiers & Shops;Specialty Food;Breakfast & Brunch;Restaurants
145744,6Hnf8Vk2BOuyDf11PZdvSw,"""Crafty Burg'r""",,"""17015 Kenton Dr""",Cornelius,NC,28031,35.4474418914,-80.8913036808,4.0,114,1,Bars;Nightlife;American (New);Burgers;Restaurants
145771,zbbQdTc22S9ROibEimKHAw,"""Jason's Deli""",Uptown,"""210 East Trade St""",Charlotte,NC,28202,35.2253172,-80.8424885,4.0,54,1,Sandwiches;Restaurants;Salad;Delis
145884,a1v8QIdbA_HTg_YyNlBY_w,"""Sushi 101""",,"""1730 E Woodlawn Rd, Ste F""",Charlotte,NC,28209,35.171736,-80.847091,3.5,147,1,Sushi Bars;Japanese;Restaurants;Noodles
145988,z_DlIqavUiBIAqA3Me0FMg,"""Waffle House""",,"""2868 Lane St""",Kannapolis,NC,28083,35.4974963,-80.5595543,1.5,3,1,Breakfast & Brunch;Ice Cream & Frozen Yogurt;Restaurants;Food;Diners;American (Traditional)
146088,UPd7JlDh07dTmIHJ83tpXA,"""Green Leaf's Beyond Great Salads""",,"""8111 Concord Mills Blvd""",Concord,NC,28027,35.3689981,-80.7222273,1.0,7,1,American (Traditional);Restaurants
146105,zrEmWr6ue5yfxnKr4E2_jg,"""Bleu Barn Bistro""",,"""""",Charlotte,NC,28217,35.1743999,-80.9041817,4.5,31,1,American (Traditional);Restaurants;Food Trucks;Food
146172,gxzomiuRrCWvpKAKnVBsaA,"""Subway""",Steele Creek,"""8506 S Tryon St, Ste C""",Charlotte,NC,28273,35.1399558,-80.9345507,2.0,8,1,Sandwiches;Fast Food;Restaurants
146317,sKVnJqyQlENOXRdsaStYDA,"""Waffle House""",,"""3309 Queen City Dr""",Charlotte,NC,28208,35.2399144995,-80.9201385926,3.5,27,1,Breakfast & Brunch;Diners;Waffles;American (New);Restaurants
146340,lO-IY5X36bLI8vnQR4O18A,"""Curry n Cake""",Highland Creek,"""2015 E Arbors Dr, Ste 270""",Charlotte,NC,28262,35.33702,-80.756294,2.5,31,1,Bakeries;Indian;Food;Restaurants
146410,rNoMSO6AsegKb9-p6Ir7SQ,"""Thomas Street Tavern""",,"""1228 Thomas Ave""",Charlotte,NC,28205,35.2194462829,-80.8120589016,4.0,139,1,Nightlife;American (Traditional);Pubs;Restaurants;Bars
146445,_GxLAJO1TgU7UKY9cMad9Q,"""NC Tavern""",University City,"""8225 University City Blvd""",Charlotte,NC,28213,35.295133,-80.746474,2.5,32,1,Seafood;Chicken Wings;Sports Bars;Restaurants;Bars;Nightlife
146465,6C-UycW07vavAvk-BFzTsA,"""KFC""",Steele Creek,"""9010 South Tryon Street""",Charlotte,NC,28273,35.1361,-80.9385,2.0,10,1,American (New);Chicken Wings;Restaurants;Fast Food
146469,F9ZtvQlaWJrOQJW3QkRX_Q,"""Lempira Restaurant""",,"""7631 Sharon Lakes Rd""",Charlotte,NC,28210,35.1280702,-80.8748682,2.5,3,1,Restaurants;Salvadoran;Latin American
146485,K86vnjM11Kkz8532qi0LqQ,"""Enat Ethiopian Restaurant""",,"""4450 The Plz, Ste D""",Charlotte,NC,28215,35.2496319,-80.7788517,5.0,17,1,African;Vegetarian;American (New);Ethiopian;Food;Restaurants
146491,sT6KKMATRTiNSJ896D7l2w,"""Carmellas Pizza Grill""",,"""3150 Hwy 21, Ste 110""",Fort Mill,SC,29715,35.0776742,-80.934354,3.0,61,1,Restaurants;Italian;Pizza;Bars;Nightlife
146522,RGK23CEkDfYHWtUbRhA-bQ,"""The Turnhouse Grille""",,"""1600 E Woodlawn Rd, Ste 100""",Charlotte,NC,28209,35.1717355947,-80.8492714539,4.5,55,1,Burgers;Restaurants;American (Traditional);Bars;American (New);Nightlife
146571,VkGX_J7Aoo-0nPCIG5qaKQ,"""Romanello's Pasta-Pizza-Subs""",,"""I 77 Exit 23 Bayshor""",Huntersville,NC,28078,35.4094855823,-80.8531194957,3.5,8,1,Pizza;Restaurants
146579,-0QtTRrAMn6DKLZNef3Ojg,"""Al-Salam Market & Deli""",,"""10901 University City Blvd, Ste 104""",Charlotte,NC,28213,35.314547,-80.702652,2.5,3,1,Grocery;Delis;Specialty Food;Ethnic Food;Meat Shops;Food;Restaurants;Convenience Stores
146604,zHrvBbRMSV9SFqZC6qa20Q,"""Nikko Japanese Restaurant & Sushi Bar""",South End,"""1300 South Blvd""",Charlotte,NC,28203,35.2167128996,-80.8520673999,3.5,68,1,Japanese;Restaurants;Sushi Bars
146617,R3BBuHmher7d0QouLbJLjQ,"""McAlister's Deli""",Steele Creek,"""4830 Berewick Town Center Drive""",Charlotte,NC,28278,35.1654259,-80.982341,4.5,6,1,Restaurants;Delis;Salad;Sandwiches
146764,Es-MfCr79uHI-CSrzkea-w,"""Maria Bonita""",,"""7741 Colony Rd""",Charlotte,NC,28263,35.1068968,-80.8068567,3.0,71,1,Restaurants;Mexican
146765,DQIZ35zW26988gl4q_fDHA,"""Craft Tasting Room & Growler Shop""",South End,"""1320 S Church St""",Charlotte,NC,28203,35.2200187,-80.8568751,4.5,113,1,Grocery;American (New);Beer;Wine & Spirits;Food;Restaurants
146841,dfITlzqahc5PFXlZNi3alQ,"""Nova's Bakery""",South End,"""1515 S Blvd""",Charlotte,NC,28203,35.2140784931,-80.8546889776,3.5,85,1,Food;Restaurants;Bakeries;Breakfast & Brunch
146894,6HMwB2wCKezd7aKzQd5asA,"""Love Sushi""",University City,"""8662-5 Jw Clay Blvd""",Charlotte,NC,28263,35.3104162,-80.7505771,3.0,108,1,Japanese;Restaurants;Sushi Bars
146901,gsNzoJQb8VLLkkZJ9UEf8A,"""Ichiban Sushi and Hibachi Buffet""",,"""3302 Queen City Dr""",Charlotte,NC,28208,35.2415406233,-80.9199866381,3.0,49,1,Sushi Bars;Buffets;Restaurants
146914,inaFw0YwTts7_r-g84iy0g,"""Subway""",,"""3160 Hwy 21""",Fort Mill,SC,29715,35.0783825,-80.9342203,4.0,4,1,Sandwiches;Restaurants;Fast Food
146997,0iJcWcDjaC4CVpR0uQFe5Q,"""Empress of China II""",,"""7308 E Independence Blvd, Ste D""",Charlotte,NC,28227,35.161012,-80.7400121,2.0,4,1,Chinese;Restaurants
147087,Cgkcz9XbvZsMm54vKTS_cg,"""York Crossing Restaurant""",Steele Creek,"""2301 Westinghouse Blvd, Ste 8""",Charlotte,NC,28273,35.1296121,-80.9447016,4.0,10,1,American (Traditional);Restaurants
147136,myPHtskr6HHyjkiey9hCAg,"""Crafty Burg'r""",,"""21726 Catawba Ave, Ste B""",Cornelius,NC,28031,35.4817329548,-80.8558829635,4.0,38,1,Salad;Beer Bar;Bars;Burgers;Restaurants;Nightlife
147227,A6C0YbnRSsP9nHb3qSmu7Q,"""Ice Cream & Pizza Works""",,"""3913 Providence Rd S, Ste E""",Waxhaw,NC,28173,34.9373298,-80.7502537,4.0,19,1,Pizza;Food;Restaurants;Ice Cream & Frozen Yogurt;Italian
147348,x0nPQOsfh_fy43-M-iCbRA,"""Chin Chin""",,"""9856 Monroe Rd""",Charlotte,NC,28270,35.137593,-80.73942,3.0,7,1,Restaurants;Chinese
147401,Tbsd_d6lkvJ88CWxKc-iPA,"""Cook Out""",,"""7771 Gateway Ln NW""",Concord,NC,28027,35.3675643,-80.7111718,3.5,20,1,Fast Food;Hot Dogs;Burgers;Restaurants
147445,EzUZU_y0ooTGbboxFck1Pg,"""Fuel Pizza Cafe""",Derita,"""1801 S Blvd""",Charlotte,NC,28203,35.3170508,-80.77497,2.5,91,1,Restaurants;Pizza;Sandwiches;Chicken Wings
147461,AuIiqDeL65kczmiFSkAWrA,"""Maggiano's Little Italy""",South Park,"""4400 Sharon Rd""",Charlotte,NC,28211,35.1521570238,-80.8302691114,3.5,281,1,Restaurants;Italian;Nightlife;Bars
147470,avl8sqAPq0hdOGyC6WXctQ,"""China Inn""",,"""8475 Charlotte Hwy, Ste 106""",Indian Land,SC,29707,34.9792649,-80.8560373,4.0,9,1,Restaurants;Chinese
147487,wPbb5uHvFQlQeanz14xrEA,"""Saveeda's American Bistro""",,"""5922 Weddington Rd, Ste A13""",Wesley Chapel,NC,28104,34.9997055,-80.6994116,4.5,56,1,Nightlife;Restaurants;Steakhouses;Beer;Wine & Spirits;Bars;American (New);Cocktail Bars;Food;Seafood
147547,mILfcRQxAippB-Y6Bm4uiw,"""Pizza Hut""",,"""3530 Mt Holly Hunterville Rd""",Charlotte,NC,28216,35.3232661,-80.9462201,1.0,12,1,Restaurants;Pizza;Chicken Wings;Italian
147651,WNr5N1oDX9D9-xPn8U4kRg,"""Mickey & Mooch""",,"""9723 Sam Furr Rd""",Huntersville,NC,28078,35.4437042131,-80.8647873637,3.5,108,1,Steakhouses;Restaurants;Seafood;Nightlife;American (New);Bars
147753,KxqAQ-CJcAPDTJbrnQUTfg,"""Great Wok""",Third Ward,"""718 W Trade St""",Charlotte,NC,28202,35.2328099009,-80.849314828,2.5,68,1,Restaurants;Chinese
147783,pQpre1XGF1l4vh8XE1Jchw,"""The Gateway To Athens""",,"""360 Exchange St NW, Ste 107""",Concord,NC,28027,35.415732,-80.669103,4.0,65,1,Greek;Restaurants
147795,-pEtK-dm5l1-77BrP87j4A,"""Varsity Bar-B-Q & Ice Cream""",,"""1907 S Cannon Blvd""",Kannapolis,NC,28083,35.4676883,-80.6093478,3.5,27,1,Barbeque;Restaurants;Coffee & Tea;Food;Ice Cream & Frozen Yogurt
147798,TDFNuRJ_45hW18mu-V12JQ,"""El Amigo Mexican Restaurant""",,"""1776 S Cannon Blvd""",Kannapolis,NC,28083,35.4698099,-80.611336,4.0,32,1,Mexican;Restaurants
147870,_sf5MgDqH9P5OnK3tsHfkg,"""John's Family Restaurant""",Steele Creek,"""2002 Westinghouse Blvd""",Charlotte,NC,28273,35.13005,-80.937648,3.5,22,1,American (Traditional);Restaurants
147882,wArcCMVnrl_tc9MULW-0CQ,"""Heist Brewery""",NoDa,"""2909 N Davidson St, Ste 200""",Charlotte,NC,28205,35.2454677,-80.8094402,3.5,501,1,Restaurants;Breweries;Nightlife;American (New);Cocktail Bars;Bars;Food;Beer Bar
147917,e8rbr5stFCWY-aSZRiFCtw,"""Susa's Ice Cream & Cafe""",,"""5092 Hwy 49 S""",Harrisburg,NC,28075,35.3220538732,-80.6604161204,5.0,4,1,Ice Cream & Frozen Yogurt;Restaurants;Coffee & Tea;Food;Comfort Food
147956,8SSUZcJ5-WLIKW81zL6NOw,"""Will's Doggn' It""",,"""1301 Spencer Mountain Rd""",Ranlo,NC,28054,35.2806598656,-81.1332070827,4.5,21,1,Restaurants;Hot Dogs;Sandwiches;Delis
147995,_ruizXa-KyFO5mNA0p3nBA,"""Webb Custom Kitchen""",,"""182 S South St""",Gastonia,NC,28052,35.2624954,-81.1835868,4.5,199,1,American (New);Bars;Nightlife;Steakhouses;Restaurants;Cocktail Bars
148131,PTDMAKBZze2QpZPc8mQD0w,"""Quick Wok""",,"""8328 Pineville Matthws Rd""",Charlotte,NC,28226,35.0895921,-80.8604778,2.0,8,1,Chinese;Restaurants
148142,l_8v6XyTaEHmTKmorMrPxg,"""Hissho Sushi""",Steele Creek,"""11949 Steele Creek Rd""",Charlotte,NC,28273,35.128771,-80.977071,2.5,4,1,Restaurants;Japanese;Sushi Bars
148249,ex3tvSrU1KYq8hL7PTQseg,"""Domino's Pizza""",Steele Creek,"""9107 S Tryon St, Ste A""",Charlotte,NC,28273,35.1340231,-80.9390734,3.0,10,1,Pizza;Chicken Wings;Restaurants;Sandwiches;Italian
148275,s-6Wl5AmE-vtZca2zk2hxg,"""Char Bar No 7""",,"""6300 Carmel Rd""",Charlotte,NC,28226,35.0913271,-80.845724,3.5,86,1,Sports Bars;Nightlife;Bars;American (New);Restaurants;Burgers
148366,5gl2GLgimBz1-Q-uXji_Rw,"""Milano's Pizza & Pasta""",Steele Creek,"""9640 S Tryon St""",Charlotte,NC,28273,35.1282029223,-80.9425091748,3.5,75,1,Chicken Wings;Italian;Food;Restaurants;Pizza;Food Delivery Services
148501,S4Gb3V7p5piEqRaP8dk1oA,"""Charlotte Comedy Theater""",Third Ward,"""900 Nc Music Factory Blvd""",Charlotte,NC,28206,35.2390498,-80.8450235,4.5,15,1,Education;Restaurants;Nightlife;Comedy Clubs;Arts & Entertainment;Adult Education;American (New);Performing Arts
148528,j7TQLB-rQK6lu9AyPqlDeg,"""Zaxby's Chicken Fingers & Buffalo Wings""",,"""3915 Concord Pkwy S""",Concord,NC,28027,35.367044,-80.6672712,2.5,6,1,Restaurants;Chicken Wings;Salad;American (Traditional);Fast Food
148687,-8fOqUWFX_1qiKggIt5LnA,"""Chick-fil-A""",,"""6061 Bayfield Pkwy""",Concord,NC,28027,35.419773,-80.675218,4.0,23,1,Restaurants;Fast Food;Caterers;Event Planning & Services
148748,BQGwVhsIkF7Q_8abFe7vFQ,"""Cactus Rose Cafe""",,"""633 Indian Trail Rd""",Indian Trail,NC,28079,35.0697039,-80.6768201,3.5,12,1,Restaurants;Mexican
148767,di9rdjT71cYTlwKMYeVk0g,"""Olive Garden Italian Restaurant""",,"""432 Cox Rd""",Gastonia,NC,28054,35.2637359072,-81.1327011301,3.0,32,1,Italian;Bars;Restaurants;Nightlife;Salad;Wine Bars
148949,Hx6HNJfEGgllQ3-dyoNDbA,"""Twin Peaks""",,"""8601 Concord Mills Blvd""",Concord,NC,28027,35.3736381,-80.7260869,3.0,162,1,Nightlife;American (New);Bars;Restaurants;American (Traditional);Sports Bars;Comfort Food
148982,U4NqED1vTfMvS8MeEpBcLQ,"""Tsunami""",,"""10025 Weddington Rd""",Concord,NC,28027,35.364255,-80.710632,2.5,79,1,Restaurants;Sushi Bars;Japanese
149016,qLFw7xaiPK7OC4ohIHxr_w,"""The Pizza Loft at Gianni's""",,"""16 Union St S""",Concord,NC,28025,35.4100783,-80.5811531,4.5,3,1,Sandwiches;Restaurants;Pizza;Italian
149061,wYYAlMWt-mFuJcmYGXKLzA,"""Beverly's Gourmet Foods""",Myers Park,"""1515 Harding Pl""",Charlotte,NC,28203,35.2056063,-80.8378057,4.0,7,1,Restaurants;Fruits & Veggies;Specialty Food;Farmers Market;Gluten-Free;Food;Vegetarian
149192,6nnI3DfHn-DTd6tWnZu7Jg,"""Taco Bell""",Eastland,"""8812 Albemarle Rd.""",Charlotte,NC,28227,35.21064,-80.69726,2.0,9,1,Fast Food;Tex-Mex;Mexican;Restaurants
149263,wrs4Zbz17q_G49AIRxRPVw,"""Seafood Connection""",Eastland,"""5546 Albemarle Rd""",Charlotte,NC,28202,35.2033920985,-80.7535320148,4.5,70,1,Seafood;Restaurants
149367,ryCpLx4jaTkkkaGXg5jvBQ,"""Cherry House II""",,"""7631 Sharon Lakes Rd""",Charlotte,NC,28210,35.1280702,-80.8748682,2.5,43,1,Restaurants;Chinese
149376,DxkT6VkELQquvJfIeJeBZA,"""Pinchos El Bori""",First Ward,"""7St And Brevard""",Charlotte,NC,28205,35.2269079,-80.8367258,3.5,3,1,Food;Puerto Rican;Restaurants;Caribbean;Food Trucks
149445,Cbr_THdFrhePgJoqQ9X6gQ,"""Pho Hoa Restaurant""",Plaza Midwood,"""3000 Central Ave, Ste 1""",Charlotte,NC,28205,35.217429,-80.794365,4.0,181,1,Vietnamese;Restaurants
149447,l-HGrLblZ5HkagtjKqHYXg,"""Saigon Bay""",University City,"""8662-3 Jw Clay Blvd""",Charlotte,NC,28262,35.3107125797,-80.7506220093,4.0,118,1,Restaurants;Bars;Cocktail Bars;Vietnamese;Nightlife
149624,vjm0zAgXHehrMmX1ivY6wg,"""Dairy Queen""",Plaza Midwood,"""1431 Central Ave""",Charlotte,NC,28205,35.2206663,-80.8137793,2.5,27,1,Restaurants;Ice Cream & Frozen Yogurt;Food;Fast Food
149638,4O5YJJz4Tq51UcrTLT-7sw,"""The Summit Room""",Dilworth,"""1531 E Blvd""",Charlotte,NC,28203,35.1998271,-80.8411887,4.0,130,1,Bars;Southern;Nightlife;Restaurants
149669,GjBsbgZG2pILKNYOfs86nA,"""The Andersons""",Elizabeth,"""1617 Elizabeth Ave""",Charlotte,NC,28204,35.213457,-80.825941,3.5,3,1,Event Planning & Services;Caterers;Restaurants
149675,7pm1vcJD11eNI_RaFwI3kA,"""Super Wok I""",Derita,"""2824 W Sugar Creek Rd""",Charlotte,NC,28262,35.301765,-80.802085,3.5,3,1,Chinese;Restaurants;Asian Fusion
149729,2aLZjt3Pkg7WvoJq2LtckA,"""Hillbilly's Barbeque & Steaks""",,"""720 McAdenville Rd""",Lowell,NC,28098,35.263714,-81.091149,3.5,33,1,Barbeque;Restaurants;Steakhouses
150021,0MWdg8aiQgcaYdwsko_doA,"""China Bowl Express""",,"""2712 Freedom Dr, Ste A""",Charlotte,NC,28208,35.239019,-80.883929,5.0,6,1,Chinese;Restaurants
150035,J76qDaF8iPl-8y2tYFhXbw,"""The Local""",First Ward,"""105 E 5th St""",Charlotte,NC,28202,35.2278131,-80.8414916,3.5,44,1,Food Trucks;American (Traditional);Bars;Nightlife;Beer Gardens;Restaurants;Food
150052,sVGvJitbv14CrHbCSkNTTg,"""Your Pie""",South End,"""2400 S Blvd, Ste 100""",Charlotte,NC,28203,35.204422,-80.864091,4.5,46,1,Salad;Beer;Wine & Spirits;Fast Food;Pizza;Restaurants;Food
150097,nLz62gXgiJL1-UCltZFFfA,"""Avenue Market""",Fourth Ward,"""210 N Church""",Charlotte,NC,28202,35.22921,-80.842158,4.0,4,1,Sandwiches;Restaurants;Korean;Convenience Stores;Food;Beer;Wine & Spirits
150245,6sx1FKkTPmTJKQOxql3MNA,"""Taco Bell""",,"""2517 Cuthbertson Rd""",Waxhaw,NC,28173,34.9555896347,-80.7559300158,2.5,9,1,Mexican;Restaurants
150336,P9mTlJ40tH38Bl_-yoIfjg,"""McAlister's Deli""",Steele Creek,"""8943 S Tryon St, Ste A""",Charlotte,NC,28273,35.1365890645,-80.9364773695,3.5,27,1,Sandwiches;Restaurants;Delis;Salad
150451,67FzueRMlcTQV3Nuep2qPw,"""Lotus Chinese Cuisine""",,"""3716 W Wt Harris Blvd""",Charlotte,NC,28269,35.334982,-80.7948513,3.0,19,1,Restaurants;Chinese
150667,1ylgrtS3iSNaf3V68kw4bw,"""Local Dish""",,"""217 Main St""",Fort Mill,SC,29715,35.0078170041,-80.9441623092,4.5,262,1,American (New);Restaurants;American (Traditional);Southern;Sandwiches
150680,gp9nRRCpwsUrJxFFrvObmg,"""CO""",,"""7416 Waverly Walk Ave""",Charlotte,NC,28277,35.0512686,-80.7663999,3.5,38,1,Asian Fusion;Restaurants;Vietnamese;Pan Asian;Sushi Bars
150720,57aBx6Mo_VRk_kMA8J5Efg,"""Taqueria La Unica""",,"""4305 Old Monroe Rd""",Indian Trail,NC,28079,35.0678584,-80.6775771,4.5,206,1,Restaurants;Mexican
150849,PpyM9QsDbpx4mOaUeOll4w,"""Fiesta Maya""",,"""3507 David Cox Rd, Ste B""",Charlotte,NC,28269,35.334731767,-80.7914621176,3.5,69,1,Restaurants;Mexican
150904,3VlpKnVSTb0gPWq-IYnTmw,"""Davinci's Pizza""",,"""8511 Davis Lake Pkwy""",Charlotte,NC,28269,35.3346884,-80.8135014,4.0,91,1,Restaurants;Food;Desserts;Salad;Pizza
150908,SO5H4j7qgWBuZ-53ziXu4A,"""Johnny Brusco's New York Style Pizza""",,"""9900 Poplar Tent Rd, Ste 170""",Concord,NC,28027,35.419034,-80.742997,3.5,49,1,Restaurants;Sandwiches;Italian;Pizza
